dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
WEISH,weish02,101,initial_unsorted,-1,0,1759,1759,True,034cb05a51c4805d,034cb05a51c4805d,True
WEISH,weish02,101,initial_unsorted,-1,1,3966,3966,True,67f1504a513be589,67f1504a513be589,True
WEISH,weish02,101,initial_unsorted,-1,2,2628,2628,True,127bde30f812f6cc,127bde30f812f6cc,True
WEISH,weish02,101,initial_unsorted,-1,3,3638,3638,True,0590595990051595,0590595990051595,True
WEISH,weish02,101,initial_unsorted,-1,4,3512,3512,True,c78eef0f92cba231,c78eef0f92cba231,True
WEISH,weish02,101,initial_unsorted,-1,5,2827,2827,True,a52b110ee9a42cfb,a52b110ee9a42cfb,True
WEISH,weish02,101,initial_unsorted,-1,6,1751,1751,True,fd34cb881ee4cc2d,fd34cb881ee4cc2d,True
WEISH,weish02,101,initial_unsorted,-1,7,1911,1911,True,422899e3cd753a5a,422899e3cd753a5a,True
WEISH,weish02,101,initial_unsorted,-1,8,2668,2668,True,3c49327ce6fb728c,3c49327ce6fb728c,True
WEISH,weish02,101,initial_unsorted,-1,9,1879,1879,True,21fba8b74499805d,21fba8b74499805d,True
WEISH,weish02,101,initial_unsorted,-1,10,1710,1710,True,a7a8b27397ae95e3,a7a8b27397ae95e3,True
WEISH,weish02,101,initial_unsorted,-1,11,3307,3307,True,def6f982e2ae9a36,def6f982e2ae9a36,True
WEISH,weish02,101,initial_unsorted,-1,12,1825,1825,True,ff6e40f326fe6df3,ff6e40f326fe6df3,True
WEISH,weish02,101,initial_unsorted,-1,13,1582,1582,True,f2e87e6aa36d19f1,f2e87e6aa36d19f1,True
WEISH,weish02,101,initial_unsorted,-1,14,2665,2665,True,5142b2937bff9eca,5142b2937bff9eca,True
WEISH,weish02,101,initial_unsorted,-1,15,3075,3075,True,05a24b1e54790157,05a24b1e54790157,True
WEISH,weish02,101,initial_unsorted,-1,16,2582,2582,True,fd821d34576c375d,fd821d34576c375d,True
WEISH,weish02,101,initial_unsorted,-1,17,2912,2912,True,6193d618f93c67f3,6193d618f93c67f3,True
WEISH,weish02,101,initial_unsorted,-1,18,3505,3505,True,1f87cf799ef5ed1a,1f87cf799ef5ed1a,True
WEISH,weish02,101,initial_unsorted,-1,19,1393,1393,True,51a9b2f8c3f14d3e,51a9b2f8c3f14d3e,True
WEISH,weish02,101,initial_sorted,-1,0,3966,3966,True,67f1504a513be589,67f1504a513be589,True
WEISH,weish02,101,initial_sorted,-1,1,3638,3638,True,0590595990051595,0590595990051595,True
WEISH,weish02,101,initial_sorted,-1,2,3512,3512,True,c78eef0f92cba231,c78eef0f92cba231,True
WEISH,weish02,101,initial_sorted,-1,3,3505,3505,True,1f87cf799ef5ed1a,1f87cf799ef5ed1a,True
WEISH,weish02,101,initial_sorted,-1,4,3307,3307,True,def6f982e2ae9a36,def6f982e2ae9a36,True
WEISH,weish02,101,initial_sorted,-1,5,3075,3075,True,05a24b1e54790157,05a24b1e54790157,True
WEISH,weish02,101,initial_sorted,-1,6,2912,2912,True,6193d618f93c67f3,6193d618f93c67f3,True
WEISH,weish02,101,initial_sorted,-1,7,2827,2827,True,a52b110ee9a42cfb,a52b110ee9a42cfb,True
WEISH,weish02,101,initial_sorted,-1,8,2668,2668,True,3c49327ce6fb728c,3c49327ce6fb728c,True
WEISH,weish02,101,initial_sorted,-1,9,2665,2665,True,5142b2937bff9eca,5142b2937bff9eca,True
WEISH,weish02,101,initial_sorted,-1,10,2628,2628,True,127bde30f812f6cc,127bde30f812f6cc,True
WEISH,weish02,101,initial_sorted,-1,11,2582,2582,True,fd821d34576c375d,fd821d34576c375d,True
WEISH,weish02,101,initial_sorted,-1,12,1911,1911,True,422899e3cd753a5a,422899e3cd753a5a,True
WEISH,weish02,101,initial_sorted,-1,13,1879,1879,True,21fba8b74499805d,21fba8b74499805d,True
WEISH,weish02,101,initial_sorted,-1,14,1825,1825,True,ff6e40f326fe6df3,ff6e40f326fe6df3,True
WEISH,weish02,101,initial_sorted,-1,15,1759,1759,True,034cb05a51c4805d,034cb05a51c4805d,True
WEISH,weish02,101,initial_sorted,-1,16,1751,1751,True,fd34cb881ee4cc2d,fd34cb881ee4cc2d,True
WEISH,weish02,101,initial_sorted,-1,17,1710,1710,True,a7a8b27397ae95e3,a7a8b27397ae95e3,True
WEISH,weish02,101,initial_sorted,-1,18,1582,1582,True,f2e87e6aa36d19f1,f2e87e6aa36d19f1,True
WEISH,weish02,101,initial_sorted,-1,19,1393,1393,True,51a9b2f8c3f14d3e,51a9b2f8c3f14d3e,True
WEISH,weish02,101,iteration_end,0,0,4506,4506,True,55d349d1095e2c5f,55d349d1095e2c5f,True
WEISH,weish02,101,iteration_end,0,1,4506,4506,True,55d349d1095e2c5f,55d349d1095e2c5f,True
WEISH,weish02,101,iteration_end,0,2,4451,4451,True,da8de22dc0844bf4,da8de22dc0844bf4,True
WEISH,weish02,101,iteration_end,0,3,4437,4437,True,8c1c0f18eb7d0558,8c1c0f18eb7d0558,True
WEISH,weish02,101,iteration_end,0,4,4394,4394,True,f79192df8ed51e8a,f79192df8ed51e8a,True
WEISH,weish02,101,iteration_end,0,5,4266,4266,True,f969e28f6f9e2a67,f969e28f6f9e2a67,True
WEISH,weish02,101,iteration_end,0,6,4205,4205,True,ce9c8036b75207a0,ce9c8036b75207a0,True
WEISH,weish02,101,iteration_end,0,7,4093,4093,True,cb5c32409a204d22,cb5c32409a204d22,True
WEISH,weish02,101,iteration_end,0,8,4091,4091,True,521f08b02636e964,521f08b02636e964,True
WEISH,weish02,101,iteration_end,0,9,4084,4084,True,a142968ccffae115,a142968ccffae115,True
WEISH,weish02,101,iteration_end,0,10,4069,4069,True,aa1797fae41ef8e8,aa1797fae41ef8e8,True
WEISH,weish02,101,iteration_end,0,11,4064,4064,True,aa8c882b7980fd5c,aa8c882b7980fd5c,True
WEISH,weish02,101,iteration_end,0,12,4014,4014,True,9513e13ac04dc72f,9513e13ac04dc72f,True
WEISH,weish02,101,iteration_end,0,13,3949,3949,True,886a3fd4f54b1f88,886a3fd4f54b1f88,True
WEISH,weish02,101,iteration_end,0,14,3820,3820,True,9c64a44f84f32f2b,9c64a44f84f32f2b,True
WEISH,weish02,101,iteration_end,0,15,3753,3753,True,3c8740d2cad0f57e,3c8740d2cad0f57e,True
WEISH,weish02,101,iteration_end,0,16,3677,3677,True,5d326c634857f69f,5d326c634857f69f,True
WEISH,weish02,101,iteration_end,0,17,3534,3534,True,bf6b5b09fc593eb5,bf6b5b09fc593eb5,True
WEISH,weish02,101,iteration_end,0,18,3512,3512,True,c78eef0f92cba231,c78eef0f92cba231,True
WEISH,weish02,101,iteration_end,0,19,3315,3315,True,c4b6ba8642532cd5,c4b6ba8642532cd5,True
WEISH,weish02,101,iteration_end,1,0,4506,4506,True,55d349d1095e2c5f,55d349d1095e2c5f,True
WEISH,weish02,101,iteration_end,1,1,4506,4506,True,55d349d1095e2c5f,55d349d1095e2c5f,True
WEISH,weish02,101,iteration_end,1,2,4506,4506,True,55d349d1095e2c5f,55d349d1095e2c5f,True
WEISH,weish02,101,iteration_end,1,3,4506,4506,True,55d349d1095e2c5f,55d349d1095e2c5f,True
WEISH,weish02,101,iteration_end,1,4,4500,4500,True,137b415da032d1b8,137b415da032d1b8,True
WEISH,weish02,101,iteration_end,1,5,4466,4466,True,8e5ace97bfbc9541,8e5ace97bfbc9541,True
WEISH,weish02,101,iteration_end,1,6,4464,4464,True,ac837660a1a7cc17,ac837660a1a7cc17,True
