dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
SENT,sent01,101,initial_unsorted,-1,0,4821,4821,True,7bdeb7a8dbd5bb69,7bdeb7a8dbd5bb69,True
SENT,sent01,101,initial_unsorted,-1,1,3895,3895,True,2153ff753d90d751,2153ff753d90d751,True
SENT,sent01,101,initial_unsorted,-1,2,5204,5204,True,5f1ced372722c7d7,5f1ced372722c7d7,True
SENT,sent01,101,initial_unsorted,-1,3,2522,2522,True,18148bee6aa7e090,18148bee6aa7e090,True
SENT,sent01,101,initial_unsorted,-1,4,2547,2547,True,e5c9958c24cc212e,e5c9958c24cc212e,True
SENT,sent01,101,initial_unsorted,-1,5,3412,3412,True,1a4d5795b18d7a2c,1a4d5795b18d7a2c,True
SENT,sent01,101,initial_unsorted,-1,6,3812,3812,True,665cdf106794f85d,665cdf106794f85d,True
SENT,sent01,101,initial_unsorted,-1,7,4109,4109,True,437173c8dfdbd972,437173c8dfdbd972,True
SENT,sent01,101,initial_unsorted,-1,8,6003,6003,True,12a1756db3059c3e,12a1756db3059c3e,True
SENT,sent01,101,initial_unsorted,-1,9,5201,5201,True,6ee173e70c34264a,6ee173e70c34264a,True
SENT,sent01,101,initial_unsorted,-1,10,3237,3237,True,a6f6873221b9c4eb,a6f6873221b9c4eb,True
SENT,sent01,101,initial_unsorted,-1,11,6481,6481,True,d24b557b12ef1d60,d24b557b12ef1d60,True
SENT,sent01,101,initial_unsorted,-1,12,4023,4023,True,167e9596f9af8060,167e9596f9af8060,True
SENT,sent01,101,initial_unsorted,-1,13,5222,5222,True,ae1841bdc1c11f15,ae1841bdc1c11f15,True
SENT,sent01,101,initial_unsorted,-1,14,5392,5392,True,1918ab7b8f427f94,1918ab7b8f427f94,True
SENT,sent01,101,initial_unsorted,-1,15,2816,2816,True,ce89ec5a97733e00,ce89ec5a97733e00,True
SENT,sent01,101,initial_unsorted,-1,16,4637,4637,True,d057fcb6e1b8236c,d057fcb6e1b8236c,True
SENT,sent01,101,initial_unsorted,-1,17,3932,3932,True,e592e9fa4da85567,e592e9fa4da85567,True
SENT,sent01,101,initial_unsorted,-1,18,4934,4934,True,81aa5e5f828cdd37,81aa5e5f828cdd37,True
SENT,sent01,101,initial_unsorted,-1,19,4725,4725,True,5e478c21bf50e4b9,5e478c21bf50e4b9,True
SENT,sent01,101,initial_sorted,-1,0,6481,6481,True,d24b557b12ef1d60,d24b557b12ef1d60,True
SENT,sent01,101,initial_sorted,-1,1,6003,6003,True,12a1756db3059c3e,12a1756db3059c3e,True
SENT,sent01,101,initial_sorted,-1,2,5392,5392,True,1918ab7b8f427f94,1918ab7b8f427f94,True
SENT,sent01,101,initial_sorted,-1,3,5222,5222,True,ae1841bdc1c11f15,ae1841bdc1c11f15,True
SENT,sent01,101,initial_sorted,-1,4,5204,5204,True,5f1ced372722c7d7,5f1ced372722c7d7,True
SENT,sent01,101,initial_sorted,-1,5,5201,5201,True,6ee173e70c34264a,6ee173e70c34264a,True
SENT,sent01,101,initial_sorted,-1,6,4934,4934,True,81aa5e5f828cdd37,81aa5e5f828cdd37,True
SENT,sent01,101,initial_sorted,-1,7,4821,4821,True,7bdeb7a8dbd5bb69,7bdeb7a8dbd5bb69,True
SENT,sent01,101,initial_sorted,-1,8,4725,4725,True,5e478c21bf50e4b9,5e478c21bf50e4b9,True
SENT,sent01,101,initial_sorted,-1,9,4637,4637,True,d057fcb6e1b8236c,d057fcb6e1b8236c,True
SENT,sent01,101,initial_sorted,-1,10,4109,4109,True,437173c8dfdbd972,437173c8dfdbd972,True
SENT,sent01,101,initial_sorted,-1,11,4023,4023,True,167e9596f9af8060,167e9596f9af8060,True
SENT,sent01,101,initial_sorted,-1,12,3932,3932,True,e592e9fa4da85567,e592e9fa4da85567,True
SENT,sent01,101,initial_sorted,-1,13,3895,3895,True,2153ff753d90d751,2153ff753d90d751,True
SENT,sent01,101,initial_sorted,-1,14,3812,3812,True,665cdf106794f85d,665cdf106794f85d,True
SENT,sent01,101,initial_sorted,-1,15,3412,3412,True,1a4d5795b18d7a2c,1a4d5795b18d7a2c,True
SENT,sent01,101,initial_sorted,-1,16,3237,3237,True,a6f6873221b9c4eb,a6f6873221b9c4eb,True
SENT,sent01,101,initial_sorted,-1,17,2816,2816,True,ce89ec5a97733e00,ce89ec5a97733e00,True
SENT,sent01,101,initial_sorted,-1,18,2547,2547,True,e5c9958c24cc212e,e5c9958c24cc212e,True
SENT,sent01,101,initial_sorted,-1,19,2522,2522,True,18148bee6aa7e090,18148bee6aa7e090,True
SENT,sent01,101,iteration_end,0,0,7715,7715,True,4a9cebcfc93878a3,4a9cebcfc93878a3,True
SENT,sent01,101,iteration_end,0,1,7700,7700,True,28f53525ad55d1cb,28f53525ad55d1cb,True
SENT,sent01,101,iteration_end,0,2,7653,7653,True,7eb65255ff37e5be,7eb65255ff37e5be,True
SENT,sent01,101,iteration_end,0,3,7610,7610,True,e814b64a560ac8bc,e814b64a560ac8bc,True
SENT,sent01,101,iteration_end,0,4,7469,7469,True,385c594eb909083f,385c594eb909083f,True
SENT,sent01,101,iteration_end,0,5,7424,7424,True,74ff4dbc4b78d3aa,74ff4dbc4b78d3aa,True
SENT,sent01,101,iteration_end,0,6,7282,7282,True,4fea2c55704cbd3e,4fea2c55704cbd3e,True
SENT,sent01,101,iteration_end,0,7,7280,7280,True,0c51c073ae907af5,0c51c073ae907af5,True
SENT,sent01,101,iteration_end,0,8,7244,7244,True,82c8eb95ace11599,82c8eb95ace11599,True
SENT,sent01,101,iteration_end,0,9,7047,7047,True,9e85c49d59ad4219,9e85c49d59ad4219,True
SENT,sent01,101,iteration_end,0,10,7035,7035,True,d360cef2dcd37a4c,d360cef2dcd37a4c,True
SENT,sent01,101,iteration_end,0,11,6941,6941,True,86370d334a8f25b7,86370d334a8f25b7,True
SENT,sent01,101,iteration_end,0,12,6513,6513,True,993df5966414ace6,993df5966414ace6,True
SENT,sent01,101,iteration_end,0,13,6464,6464,True,4b332270acca322c,4b332270acca322c,True
SENT,sent01,101,iteration_end,0,14,6427,6427,True,788a7e5d1506857c,788a7e5d1506857c,True
SENT,sent01,101,iteration_end,0,15,6123,6123,True,96a54f4482a56903,96a54f4482a56903,True
SENT,sent01,101,iteration_end,0,16,5701,5701,True,f158df8bb485b377,f158df8bb485b377,True
SENT,sent01,101,iteration_end,0,17,5565,5565,True,a4b1fc48fa922612,a4b1fc48fa922612,True
SENT,sent01,101,iteration_end,0,18,5441,5441,True,d503e3ecd6344b77,d503e3ecd6344b77,True
SENT,sent01,101,iteration_end,0,19,5222,5222,True,ae1841bdc1c11f15,ae1841bdc1c11f15,True
SENT,sent01,101,iteration_end,1,0,7761,7761,True,6f92d3f1ea6d80e8,6f92d3f1ea6d80e8,True
