dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
PET,pet2,101,initial_unsorted,-1,0,32263,32263,True,f073ce34cae6bc76,f073ce34cae6bc76,True
PET,pet2,101,initial_unsorted,-1,1,81382,81382,True,273e742400af95cf,273e742400af95cf,True
PET,pet2,101,initial_unsorted,-1,2,75118,75118,True,2dd7636f88df1025,2dd7636f88df1025,True
PET,pet2,101,initial_unsorted,-1,3,65092,65092,True,0b23bae015569204,0b23bae015569204,True
PET,pet2,101,initial_unsorted,-1,4,69106,69106,True,c3ce7f16428e8888,c3ce7f16428e8888,True
PET,pet2,101,initial_unsorted,-1,5,66198,66198,True,5171e64cc1a81f5f,5171e64cc1a81f5f,True
PET,pet2,101,initial_unsorted,-1,6,43592,43592,True,ff735f0d3ba179e7,ff735f0d3ba179e7,True
PET,pet2,101,initial_unsorted,-1,7,46862,46862,True,a768eea99b0feeb4,a768eea99b0feeb4,True
PET,pet2,101,initial_unsorted,-1,8,70598,70598,True,211f201824142536,211f201824142536,True
PET,pet2,101,initial_unsorted,-1,9,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,initial_unsorted,-1,10,80500,80500,True,0c19ded5675e1694,0c19ded5675e1694,True
PET,pet2,101,initial_unsorted,-1,11,83605,83605,True,92519a7e9b9a1cf5,92519a7e9b9a1cf5,True
PET,pet2,101,initial_unsorted,-1,12,56363,56363,True,86af3938fb1130ec,86af3938fb1130ec,True
PET,pet2,101,initial_unsorted,-1,13,83605,83605,True,92519a7e9b9a1cf5,92519a7e9b9a1cf5,True
PET,pet2,101,initial_unsorted,-1,14,51631,51631,True,692fe9d663c27906,692fe9d663c27906,True
PET,pet2,101,initial_unsorted,-1,15,66001,66001,True,bdee4e3c9a30e9f8,bdee4e3c9a30e9f8,True
PET,pet2,101,initial_unsorted,-1,16,52400,52400,True,1772186c14d17701,1772186c14d17701,True
PET,pet2,101,initial_unsorted,-1,17,80264,80264,True,1b9652d98e278c1e,1b9652d98e278c1e,True
PET,pet2,101,initial_unsorted,-1,18,65320,65320,True,9ff631be1db91c65,9ff631be1db91c65,True
PET,pet2,101,initial_unsorted,-1,19,24198,24198,True,848e7a84a8adbea8,848e7a84a8adbea8,True
PET,pet2,101,initial_sorted,-1,0,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,initial_sorted,-1,1,83605,83605,True,92519a7e9b9a1cf5,92519a7e9b9a1cf5,True
PET,pet2,101,initial_sorted,-1,2,83605,83605,True,92519a7e9b9a1cf5,92519a7e9b9a1cf5,True
PET,pet2,101,initial_sorted,-1,3,81382,81382,True,273e742400af95cf,273e742400af95cf,True
PET,pet2,101,initial_sorted,-1,4,80500,80500,True,0c19ded5675e1694,0c19ded5675e1694,True
PET,pet2,101,initial_sorted,-1,5,80264,80264,True,1b9652d98e278c1e,1b9652d98e278c1e,True
PET,pet2,101,initial_sorted,-1,6,75118,75118,True,2dd7636f88df1025,2dd7636f88df1025,True
PET,pet2,101,initial_sorted,-1,7,70598,70598,True,211f201824142536,211f201824142536,True
PET,pet2,101,initial_sorted,-1,8,69106,69106,True,c3ce7f16428e8888,c3ce7f16428e8888,True
PET,pet2,101,initial_sorted,-1,9,66198,66198,True,5171e64cc1a81f5f,5171e64cc1a81f5f,True
PET,pet2,101,initial_sorted,-1,10,66001,66001,True,bdee4e3c9a30e9f8,bdee4e3c9a30e9f8,True
PET,pet2,101,initial_sorted,-1,11,65320,65320,True,9ff631be1db91c65,9ff631be1db91c65,True
PET,pet2,101,initial_sorted,-1,12,65092,65092,True,0b23bae015569204,0b23bae015569204,True
PET,pet2,101,initial_sorted,-1,13,56363,56363,True,86af3938fb1130ec,86af3938fb1130ec,True
PET,pet2,101,initial_sorted,-1,14,52400,52400,True,1772186c14d17701,1772186c14d17701,True
PET,pet2,101,initial_sorted,-1,15,51631,51631,True,692fe9d663c27906,692fe9d663c27906,True
PET,pet2,101,initial_sorted,-1,16,46862,46862,True,a768eea99b0feeb4,a768eea99b0feeb4,True
PET,pet2,101,initial_sorted,-1,17,43592,43592,True,ff735f0d3ba179e7,ff735f0d3ba179e7,True
PET,pet2,101,initial_sorted,-1,18,32263,32263,True,f073ce34cae6bc76,f073ce34cae6bc76,True
PET,pet2,101,initial_sorted,-1,19,24198,24198,True,848e7a84a8adbea8,848e7a84a8adbea8,True
PET,pet2,101,iteration_end,0,0,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,0,1,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,0,2,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,0,3,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,0,4,83605,83605,True,92519a7e9b9a1cf5,92519a7e9b9a1cf5,True
PET,pet2,101,iteration_end,0,5,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,6,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,7,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,8,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,9,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,10,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,11,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,12,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,13,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,14,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,15,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,16,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,0,17,80500,80500,True,0c19ded5675e1694,0c19ded5675e1694,True
PET,pet2,101,iteration_end,0,18,70598,70598,True,211f201824142536,211f201824142536,True
PET,pet2,101,iteration_end,0,19,55868,55868,True,85e13ab639890cf6,85e13ab639890cf6,True
PET,pet2,101,iteration_end,1,0,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,1,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,2,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,3,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,4,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,5,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,6,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,7,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,8,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,1,9,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,1,10,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,1,11,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
PET,pet2,101,iteration_end,1,12,83369,83369,True,ace44362bfd3137c,ace44362bfd3137c,True
