dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
SENT,sent02,101,initial_unsorted,-1,0,3783,3783,True,53b36a4b765d0c85,53b36a4b765d0c85,True
SENT,sent02,101,initial_unsorted,-1,1,4909,4909,True,ef0bbc99cbf63228,ef0bbc99cbf63228,True
SENT,sent02,101,initial_unsorted,-1,2,5766,5766,True,dadc31977f5e2614,dadc31977f5e2614,True
SENT,sent02,101,initial_unsorted,-1,3,6028,6028,True,4d7426bc517bd404,4d7426bc517bd404,True
SENT,sent02,101,initial_unsorted,-1,4,5228,5228,True,db915107042da349,db915107042da349,True
SENT,sent02,101,initial_unsorted,-1,5,5019,5019,True,4351eadce5484f9e,4351eadce5484f9e,True
SENT,sent02,101,initial_unsorted,-1,6,3851,3851,True,628a5f57eb35b5e8,628a5f57eb35b5e8,True
SENT,sent02,101,initial_unsorted,-1,7,5749,5749,True,94ced757720b5e19,94ced757720b5e19,True
SENT,sent02,101,initial_unsorted,-1,8,5842,5842,True,388836eff825ced8,388836eff825ced8,True
SENT,sent02,101,initial_unsorted,-1,9,7228,7228,True,e102947991b98c35,e102947991b98c35,True
SENT,sent02,101,initial_unsorted,-1,10,4702,4702,True,29ae3dec25bc95f3,29ae3dec25bc95f3,True
SENT,sent02,101,initial_unsorted,-1,11,4176,4176,True,a4bc557ffdfc0bd5,a4bc557ffdfc0bd5,True
SENT,sent02,101,initial_unsorted,-1,12,3602,3602,True,7b36ac418db3496f,7b36ac418db3496f,True
SENT,sent02,101,initial_unsorted,-1,13,4950,4950,True,f29e92606e4a0e48,f29e92606e4a0e48,True
SENT,sent02,101,initial_unsorted,-1,14,4120,4120,True,3e0bdb7742ee6ba0,3e0bdb7742ee6ba0,True
SENT,sent02,101,initial_unsorted,-1,15,6476,6476,True,86fcd552cad959b5,86fcd552cad959b5,True
SENT,sent02,101,initial_unsorted,-1,16,5962,5962,True,421342465195ee20,421342465195ee20,True
SENT,sent02,101,initial_unsorted,-1,17,4134,4134,True,372267b65da3a14a,372267b65da3a14a,True
SENT,sent02,101,initial_unsorted,-1,18,3771,3771,True,fa96a98c176475d9,fa96a98c176475d9,True
SENT,sent02,101,initial_unsorted,-1,19,4835,4835,True,2f302fdb6b4ea6ff,2f302fdb6b4ea6ff,True
SENT,sent02,101,initial_sorted,-1,0,7228,7228,True,e102947991b98c35,e102947991b98c35,True
SENT,sent02,101,initial_sorted,-1,1,6476,6476,True,86fcd552cad959b5,86fcd552cad959b5,True
SENT,sent02,101,initial_sorted,-1,2,6028,6028,True,4d7426bc517bd404,4d7426bc517bd404,True
SENT,sent02,101,initial_sorted,-1,3,5962,5962,True,421342465195ee20,421342465195ee20,True
SENT,sent02,101,initial_sorted,-1,4,5842,5842,True,388836eff825ced8,388836eff825ced8,True
SENT,sent02,101,initial_sorted,-1,5,5766,5766,True,dadc31977f5e2614,dadc31977f5e2614,True
SENT,sent02,101,initial_sorted,-1,6,5749,5749,True,94ced757720b5e19,94ced757720b5e19,True
SENT,sent02,101,initial_sorted,-1,7,5228,5228,True,db915107042da349,db915107042da349,True
SENT,sent02,101,initial_sorted,-1,8,5019,5019,True,4351eadce5484f9e,4351eadce5484f9e,True
SENT,sent02,101,initial_sorted,-1,9,4950,4950,True,f29e92606e4a0e48,f29e92606e4a0e48,True
SENT,sent02,101,initial_sorted,-1,10,4909,4909,True,ef0bbc99cbf63228,ef0bbc99cbf63228,True
SENT,sent02,101,initial_sorted,-1,11,4835,4835,True,2f302fdb6b4ea6ff,2f302fdb6b4ea6ff,True
SENT,sent02,101,initial_sorted,-1,12,4702,4702,True,29ae3dec25bc95f3,29ae3dec25bc95f3,True
SENT,sent02,101,initial_sorted,-1,13,4176,4176,True,a4bc557ffdfc0bd5,a4bc557ffdfc0bd5,True
SENT,sent02,101,initial_sorted,-1,14,4134,4134,True,372267b65da3a14a,372267b65da3a14a,True
SENT,sent02,101,initial_sorted,-1,15,4120,4120,True,3e0bdb7742ee6ba0,3e0bdb7742ee6ba0,True
SENT,sent02,101,initial_sorted,-1,16,3851,3851,True,628a5f57eb35b5e8,628a5f57eb35b5e8,True
SENT,sent02,101,initial_sorted,-1,17,3783,3783,True,53b36a4b765d0c85,53b36a4b765d0c85,True
SENT,sent02,101,initial_sorted,-1,18,3771,3771,True,fa96a98c176475d9,fa96a98c176475d9,True
SENT,sent02,101,initial_sorted,-1,19,3602,3602,True,7b36ac418db3496f,7b36ac418db3496f,True
SENT,sent02,101,iteration_end,0,0,8459,8459,True,47d2c0fc6bb7a5c9,47d2c0fc6bb7a5c9,True
SENT,sent02,101,iteration_end,0,1,8456,8456,True,54e20321d13e1e1b,54e20321d13e1e1b,True
SENT,sent02,101,iteration_end,0,2,8441,8441,True,e4d817b8a81f40da,e4d817b8a81f40da,True
SENT,sent02,101,iteration_end,0,3,8411,8411,True,7ddb683d57c92fa4,7ddb683d57c92fa4,True
SENT,sent02,101,iteration_end,0,4,8401,8401,True,506e7ce896a56e07,506e7ce896a56e07,True
SENT,sent02,101,iteration_end,0,5,8373,8373,True,28cf2c829fa50d8c,28cf2c829fa50d8c,True
SENT,sent02,101,iteration_end,0,6,8309,8309,True,26541607d0112d0b,26541607d0112d0b,True
SENT,sent02,101,iteration_end,0,7,8273,8273,True,d4552db835f80afb,d4552db835f80afb,True
SENT,sent02,101,iteration_end,0,8,8155,8155,True,c1bff3783b7de15b,c1bff3783b7de15b,True
SENT,sent02,101,iteration_end,0,9,8115,8115,True,d8fb47194e726322,d8fb47194e726322,True
SENT,sent02,101,iteration_end,0,10,7978,7978,True,e5ab3cd3deaf7764,e5ab3cd3deaf7764,True
SENT,sent02,101,iteration_end,0,11,7960,7960,True,2e83675ed4e7eea6,2e83675ed4e7eea6,True
SENT,sent02,101,iteration_end,0,12,7793,7793,True,e1bd2faefe50fc5c,e1bd2faefe50fc5c,True
SENT,sent02,101,iteration_end,0,13,7728,7728,True,47ce2bb468ee0c7c,47ce2bb468ee0c7c,True
SENT,sent02,101,iteration_end,0,14,7680,7680,True,6219012ff87fdd26,6219012ff87fdd26,True
SENT,sent02,101,iteration_end,0,15,7502,7502,True,e20e306c48b6a066,e20e306c48b6a066,True
SENT,sent02,101,iteration_end,0,16,7388,7388,True,4a8aa1a3760ddecf,4a8aa1a3760ddecf,True
SENT,sent02,101,iteration_end,0,17,7272,7272,True,ad4b6bfe086383b0,ad4b6bfe086383b0,True
SENT,sent02,101,iteration_end,0,18,6870,6870,True,b44ed9a31c14ad70,b44ed9a31c14ad70,True
SENT,sent02,101,iteration_end,0,19,6846,6846,True,9af2d9ecbd513d93,9af2d9ecbd513d93,True
SENT,sent02,101,iteration_end,1,0,8722,8722,True,7c251f477486f35f,7c251f477486f35f,True
SENT,sent02,101,iteration_end,1,1,8722,8722,True,7c251f477486f35f,7c251f477486f35f,True
SENT,sent02,101,iteration_end,1,2,8722,8722,True,7c251f477486f35f,7c251f477486f35f,True
SENT,sent02,101,iteration_end,1,3,8644,8644,True,b75c880039cd8f73,b75c880039cd8f73,True
SENT,sent02,101,iteration_end,1,4,8606,8606,True,294241465e956020,294241465e956020,True
SENT,sent02,101,iteration_end,1,5,8575,8575,True,4e947ff6e1e6d044,4e947ff6e1e6d044,True
