dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
PB,pb2,101,initial_unsorted,-1,0,2375,2375,True,63dd5f84b529f329,63dd5f84b529f329,True
PB,pb2,101,initial_unsorted,-1,1,2155,2155,True,1349dc237bd7bccb,1349dc237bd7bccb,True
PB,pb2,101,initial_unsorted,-1,2,2484,2484,True,7a2257c4d9d6c0af,7a2257c4d9d6c0af,True
PB,pb2,101,initial_unsorted,-1,3,2274,2274,True,5d9a905c2c100ad5,5d9a905c2c100ad5,True
PB,pb2,101,initial_unsorted,-1,4,1599,1599,True,e7c166b883a11232,e7c166b883a11232,True
PB,pb2,101,initial_unsorted,-1,5,2147,2147,True,397acaabc925f188,397acaabc925f188,True
PB,pb2,101,initial_unsorted,-1,6,2490,2490,True,e50407bcb352b823,e50407bcb352b823,True
PB,pb2,101,initial_unsorted,-1,7,2438,2438,True,4449d37907e85f2f,4449d37907e85f2f,True
PB,pb2,101,initial_unsorted,-1,8,2078,2078,True,64f8695cb094ff98,64f8695cb094ff98,True
PB,pb2,101,initial_unsorted,-1,9,2121,2121,True,930b29a680e117a1,930b29a680e117a1,True
PB,pb2,101,initial_unsorted,-1,10,2768,2768,True,17940632a161ffc1,17940632a161ffc1,True
PB,pb2,101,initial_unsorted,-1,11,1975,1975,True,bb45558bec3e9359,bb45558bec3e9359,True
PB,pb2,101,initial_unsorted,-1,12,2488,2488,True,decb0a197d8fb2e0,decb0a197d8fb2e0,True
PB,pb2,101,initial_unsorted,-1,13,2611,2611,True,dacf2a9a063c9c4a,dacf2a9a063c9c4a,True
PB,pb2,101,initial_unsorted,-1,14,2664,2664,True,2c1768742bd082e2,2c1768742bd082e2,True
PB,pb2,101,initial_unsorted,-1,15,2671,2671,True,948b3351e88f1beb,948b3351e88f1beb,True
PB,pb2,101,initial_unsorted,-1,16,1826,1826,True,3d17cead81e679ae,3d17cead81e679ae,True
PB,pb2,101,initial_unsorted,-1,17,2660,2660,True,9d9344dacb82bd62,9d9344dacb82bd62,True
PB,pb2,101,initial_unsorted,-1,18,2818,2818,True,5907f755cce19633,5907f755cce19633,True
PB,pb2,101,initial_unsorted,-1,19,2442,2442,True,f822eabc528bdc52,f822eabc528bdc52,True
PB,pb2,101,initial_sorted,-1,0,2818,2818,True,5907f755cce19633,5907f755cce19633,True
