dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
WEISH,weish01,101,initial_unsorted,-1,0,2189,2189,True,631822739d69f0e1,631822739d69f0e1,True
WEISH,weish01,101,initial_unsorted,-1,1,1798,1798,True,921841e803b9316c,921841e803b9316c,True
WEISH,weish01,101,initial_unsorted,-1,2,3013,3013,True,e95456a15e3ed435,e95456a15e3ed435,True
WEISH,weish01,101,initial_unsorted,-1,3,2451,2451,True,7bb4256cfe5c8b5b,7bb4256cfe5c8b5b,True
WEISH,weish01,101,initial_unsorted,-1,4,2869,2869,True,99788bc8eaf76958,99788bc8eaf76958,True
WEISH,weish01,101,initial_unsorted,-1,5,2155,2155,True,8508043586db4253,8508043586db4253,True
WEISH,weish01,101,initial_unsorted,-1,6,2997,2997,True,263d3f9e93333b50,263d3f9e93333b50,True
WEISH,weish01,101,initial_unsorted,-1,7,1872,1872,True,33a2f66360e3c2b8,33a2f66360e3c2b8,True
WEISH,weish01,101,initial_unsorted,-1,8,3024,3024,True,25bbf6f145c9b070,25bbf6f145c9b070,True
WEISH,weish01,101,initial_unsorted,-1,9,2303,2303,True,8085062c024776bc,8085062c024776bc,True
WEISH,weish01,101,initial_unsorted,-1,10,2896,2896,True,ab7461c9d4f091e1,ab7461c9d4f091e1,True
WEISH,weish01,101,initial_unsorted,-1,11,2915,2915,True,97ddc70e0fa44f13,97ddc70e0fa44f13,True
WEISH,weish01,101,initial_unsorted,-1,12,2673,2673,True,b75336a018e748a6,b75336a018e748a6,True
WEISH,weish01,101,initial_unsorted,-1,13,2143,2143,True,3a19909d2689d0ae,3a19909d2689d0ae,True
WEISH,weish01,101,initial_unsorted,-1,14,3141,3141,True,1db76146b406ece5,1db76146b406ece5,True
WEISH,weish01,101,initial_unsorted,-1,15,1741,1741,True,0bd799ed7818178b,0bd799ed7818178b,True
WEISH,weish01,101,initial_unsorted,-1,16,3739,3739,True,7417a4bb55224fc1,7417a4bb55224fc1,True
WEISH,weish01,101,initial_unsorted,-1,17,2406,2406,True,f1c426aacde7b199,f1c426aacde7b199,True
WEISH,weish01,101,initial_unsorted,-1,18,3534,3534,True,7330aa4cc9abe523,7330aa4cc9abe523,True
WEISH,weish01,101,initial_unsorted,-1,19,1894,1894,True,297edfe711a89dd2,297edfe711a89dd2,True
WEISH,weish01,101,initial_sorted,-1,0,3739,3739,True,7417a4bb55224fc1,7417a4bb55224fc1,True
WEISH,weish01,101,initial_sorted,-1,1,3534,3534,True,7330aa4cc9abe523,7330aa4cc9abe523,True
WEISH,weish01,101,initial_sorted,-1,2,3141,3141,True,1db76146b406ece5,1db76146b406ece5,True
WEISH,weish01,101,initial_sorted,-1,3,3024,3024,True,25bbf6f145c9b070,25bbf6f145c9b070,True
WEISH,weish01,101,initial_sorted,-1,4,3013,3013,True,e95456a15e3ed435,e95456a15e3ed435,True
WEISH,weish01,101,initial_sorted,-1,5,2997,2997,True,263d3f9e93333b50,263d3f9e93333b50,True
WEISH,weish01,101,initial_sorted,-1,6,2915,2915,True,97ddc70e0fa44f13,97ddc70e0fa44f13,True
WEISH,weish01,101,initial_sorted,-1,7,2896,2896,True,ab7461c9d4f091e1,ab7461c9d4f091e1,True
WEISH,weish01,101,initial_sorted,-1,8,2869,2869,True,99788bc8eaf76958,99788bc8eaf76958,True
WEISH,weish01,101,initial_sorted,-1,9,2673,2673,True,b75336a018e748a6,b75336a018e748a6,True
WEISH,weish01,101,initial_sorted,-1,10,2451,2451,True,7bb4256cfe5c8b5b,7bb4256cfe5c8b5b,True
WEISH,weish01,101,initial_sorted,-1,11,2406,2406,True,f1c426aacde7b199,f1c426aacde7b199,True
WEISH,weish01,101,initial_sorted,-1,12,2303,2303,True,8085062c024776bc,8085062c024776bc,True
WEISH,weish01,101,initial_sorted,-1,13,2189,2189,True,631822739d69f0e1,631822739d69f0e1,True
WEISH,weish01,101,initial_sorted,-1,14,2155,2155,True,8508043586db4253,8508043586db4253,True
WEISH,weish01,101,initial_sorted,-1,15,2143,2143,True,3a19909d2689d0ae,3a19909d2689d0ae,True
WEISH,weish01,101,initial_sorted,-1,16,1894,1894,True,297edfe711a89dd2,297edfe711a89dd2,True
WEISH,weish01,101,initial_sorted,-1,17,1872,1872,True,33a2f66360e3c2b8,33a2f66360e3c2b8,True
WEISH,weish01,101,initial_sorted,-1,18,1798,1798,True,921841e803b9316c,921841e803b9316c,True
WEISH,weish01,101,initial_sorted,-1,19,1741,1741,True,0bd799ed7818178b,0bd799ed7818178b,True
WEISH,weish01,101,iteration_end,0,0,4466,4466,True,a683631bd88f75af,a683631bd88f75af,True
WEISH,weish01,101,iteration_end,0,1,4466,4466,True,a683631bd88f75af,a683631bd88f75af,True
WEISH,weish01,101,iteration_end,0,2,4419,4419,True,2a46dc3aebe02e89,2a46dc3aebe02e89,True
WEISH,weish01,101,iteration_end,0,3,4413,4413,True,1359f9d29e65eeec,1359f9d29e65eeec,True
WEISH,weish01,101,iteration_end,0,4,4242,4242,True,48cc1bc05af4e377,48cc1bc05af4e377,True
WEISH,weish01,101,iteration_end,0,5,4221,4221,True,c6cfb4a7397eab7f,c6cfb4a7397eab7f,True
WEISH,weish01,101,iteration_end,0,6,4156,4156,True,c3707fb671e6f0d0,c3707fb671e6f0d0,True
WEISH,weish01,101,iteration_end,0,7,4113,4113,True,4daeaf9d96e7719f,4daeaf9d96e7719f,True
WEISH,weish01,101,iteration_end,0,8,4015,4015,True,e8bf291a0807e1ab,e8bf291a0807e1ab,True
WEISH,weish01,101,iteration_end,0,9,4010,4010,True,ae4cfc1c11f3e5e5,ae4cfc1c11f3e5e5,True
WEISH,weish01,101,iteration_end,0,10,3933,3933,True,f4f389911f23bb39,f4f389911f23bb39,True
WEISH,weish01,101,iteration_end,0,11,3886,3886,True,c44866afe9a18587,c44866afe9a18587,True
WEISH,weish01,101,iteration_end,0,12,3803,3803,True,d2a08e08ed9bfdc4,d2a08e08ed9bfdc4,True
