dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
SENT,sent01,101,initial_unsorted,-1,0,3349,3349,True,68820b0c0958c9c5,68820b0c0958c9c5,True
SENT,sent01,101,initial_unsorted,-1,1,4425,4425,True,45bab44d722350a0,45bab44d722350a0,True
SENT,sent01,101,initial_unsorted,-1,2,6042,6042,True,f8ce17a9479e15a1,f8ce17a9479e15a1,True
SENT,sent01,101,initial_unsorted,-1,3,4930,4930,True,66d119b2206638fa,66d119b2206638fa,True
SENT,sent01,101,initial_unsorted,-1,4,5203,5203,True,3e31ed7c73d02f90,3e31ed7c73d02f90,True
SENT,sent01,101,initial_unsorted,-1,5,3543,3543,True,f4c614d0378e64dc,f4c614d0378e64dc,True
SENT,sent01,101,initial_unsorted,-1,6,3161,3161,True,dbad2bd4036355b6,dbad2bd4036355b6,True
SENT,sent01,101,initial_unsorted,-1,7,4914,4914,True,ddb83ae09ebe8546,ddb83ae09ebe8546,True
SENT,sent01,101,initial_unsorted,-1,8,5379,5379,True,7bd09052bac15647,7bd09052bac15647,True
SENT,sent01,101,initial_unsorted,-1,9,6010,6010,True,725bccbd453f1fcb,725bccbd453f1fcb,True
SENT,sent01,101,initial_unsorted,-1,10,3638,3638,True,793a00e69b84e8cf,793a00e69b84e8cf,True
SENT,sent01,101,initial_unsorted,-1,11,4677,4677,True,b6562577f890b189,b6562577f890b189,True
SENT,sent01,101,initial_unsorted,-1,12,2366,2366,True,763ba0c934ae724d,763ba0c934ae724d,True
SENT,sent01,101,initial_unsorted,-1,13,4569,4569,True,eb89ced236055ace,eb89ced236055ace,True
SENT,sent01,101,initial_unsorted,-1,14,3006,3006,True,5a7f457c41735c43,5a7f457c41735c43,True
SENT,sent01,101,initial_unsorted,-1,15,5029,5029,True,4419cf237012006e,4419cf237012006e,True
SENT,sent01,101,initial_unsorted,-1,16,5334,5334,True,13512d222530952b,13512d222530952b,True
SENT,sent01,101,initial_unsorted,-1,17,3900,3900,True,5270243a28d2d81a,5270243a28d2d81a,True
SENT,sent01,101,initial_unsorted,-1,18,3476,3476,True,7e92b81632541124,7e92b81632541124,True
SENT,sent01,101,initial_unsorted,-1,19,4554,4554,True,ac42a68e7b591654,ac42a68e7b591654,True
SENT,sent01,101,initial_sorted,-1,0,6042,6042,True,f8ce17a9479e15a1,f8ce17a9479e15a1,True
SENT,sent01,101,initial_sorted,-1,1,6010,6010,True,725bccbd453f1fcb,725bccbd453f1fcb,True
SENT,sent01,101,initial_sorted,-1,2,5379,5379,True,7bd09052bac15647,7bd09052bac15647,True
SENT,sent01,101,initial_sorted,-1,3,5334,5334,True,13512d222530952b,13512d222530952b,True
SENT,sent01,101,initial_sorted,-1,4,5203,5203,True,3e31ed7c73d02f90,3e31ed7c73d02f90,True
SENT,sent01,101,initial_sorted,-1,5,5029,5029,True,4419cf237012006e,4419cf237012006e,True
SENT,sent01,101,initial_sorted,-1,6,4930,4930,True,66d119b2206638fa,66d119b2206638fa,True
SENT,sent01,101,initial_sorted,-1,7,4914,4914,True,ddb83ae09ebe8546,ddb83ae09ebe8546,True
SENT,sent01,101,initial_sorted,-1,8,4677,4677,True,b6562577f890b189,b6562577f890b189,True
SENT,sent01,101,initial_sorted,-1,9,4569,4569,True,eb89ced236055ace,eb89ced236055ace,True
SENT,sent01,101,initial_sorted,-1,10,4554,4554,True,ac42a68e7b591654,ac42a68e7b591654,True
SENT,sent01,101,initial_sorted,-1,11,4425,4425,True,45bab44d722350a0,45bab44d722350a0,True
SENT,sent01,101,initial_sorted,-1,12,3900,3900,True,5270243a28d2d81a,5270243a28d2d81a,True
SENT,sent01,101,initial_sorted,-1,13,3638,3638,True,793a00e69b84e8cf,793a00e69b84e8cf,True
SENT,sent01,101,initial_sorted,-1,14,3543,3543,True,f4c614d0378e64dc,f4c614d0378e64dc,True
SENT,sent01,101,initial_sorted,-1,15,3476,3476,True,7e92b81632541124,7e92b81632541124,True
SENT,sent01,101,initial_sorted,-1,16,3349,3349,True,68820b0c0958c9c5,68820b0c0958c9c5,True
SENT,sent01,101,initial_sorted,-1,17,3161,3161,True,dbad2bd4036355b6,dbad2bd4036355b6,True
SENT,sent01,101,initial_sorted,-1,18,3006,3006,True,5a7f457c41735c43,5a7f457c41735c43,True
SENT,sent01,101,initial_sorted,-1,19,2366,2366,True,763ba0c934ae724d,763ba0c934ae724d,True
SENT,sent01,101,iteration_end,0,0,7758,7758,True,657bdc4e5fcfacb1,657bdc4e5fcfacb1,True
SENT,sent01,101,iteration_end,0,1,7734,7734,True,5f7b3433a54b08dc,5f7b3433a54b08dc,True
SENT,sent01,101,iteration_end,0,2,7662,7662,True,3cf565e42d9eaced,3cf565e42d9eaced,True
SENT,sent01,101,iteration_end,0,3,7261,7261,True,2f2b005af02834dc,2f2b005af02834dc,True
SENT,sent01,101,iteration_end,0,4,7237,7237,True,632404ca4a1f1db9,632404ca4a1f1db9,True
SENT,sent01,101,iteration_end,0,5,7222,7222,True,9b724b4a4308ad8e,9b724b4a4308ad8e,True
SENT,sent01,101,iteration_end,0,6,7204,7204,True,40082661cbb49ddd,40082661cbb49ddd,True
SENT,sent01,101,iteration_end,0,7,7151,7151,True,72e817206e1e44d3,72e817206e1e44d3,True
SENT,sent01,101,iteration_end,0,8,7095,7095,True,513fe7187befd540,513fe7187befd540,True
SENT,sent01,101,iteration_end,0,9,7080,7080,True,d5a2f725700027e2,d5a2f725700027e2,True
SENT,sent01,101,iteration_end,0,10,7070,7070,True,d1b5049fd0de08f2,d1b5049fd0de08f2,True
SENT,sent01,101,iteration_end,0,11,6972,6972,True,619512271ee8dde8,619512271ee8dde8,True
SENT,sent01,101,iteration_end,0,12,6946,6946,True,11d4fc5f30c99958,11d4fc5f30c99958,True
SENT,sent01,101,iteration_end,0,13,6919,6919,True,419771c55bc9d9d0,419771c55bc9d9d0,True
SENT,sent01,101,iteration_end,0,14,6902,6902,True,23091b226b5ad3a7,23091b226b5ad3a7,True
SENT,sent01,101,iteration_end,0,15,6747,6747,True,92dbc125342a82b4,92dbc125342a82b4,True
