dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
PET,pet2,101,initial_unsorted,-1,0,60846,60846,True,be043ff684c4ca02,be043ff684c4ca02,True
PET,pet2,101,initial_unsorted,-1,1,82487,82487,True,1c777a51376481fc,1c777a51376481fc,True
PET,pet2,101,initial_unsorted,-1,2,66001,66001,True,bdee4e3c9a30e9f8,bdee4e3c9a30e9f8,True
PET,pet2,101,initial_unsorted,-1,3,86501,86501,True,0f09ff8e7211e7a8,0f09ff8e7211e7a8,True
PET,pet2,101,initial_unsorted,-1,4,64862,64862,True,4013c30b10785b50,4013c30b10785b50,True
PET,pet2,101,initial_unsorted,-1,5,86501,86501,True,0f09ff8e7211e7a8,0f09ff8e7211e7a8,True
PET,pet2,101,initial_unsorted,-1,6,39382,39382,True,13259ca7e1a7cc15,13259ca7e1a7cc15,True
PET,pet2,101,initial_unsorted,-1,7,48526,48526,True,0464576a091fe3cb,0464576a091fe3cb,True
PET,pet2,101,initial_unsorted,-1,8,56777,56777,True,83c2e2be3933c484,83c2e2be3933c484,True
PET,pet2,101,initial_unsorted,-1,9,35926,35926,True,bda9fb7ca15b51f3,bda9fb7ca15b51f3,True
PET,pet2,101,initial_unsorted,-1,10,49988,49988,True,b8fee6daf8a16cca,b8fee6daf8a16cca,True
PET,pet2,101,initial_unsorted,-1,11,18846,18846,True,d2cfbc6d6e330ba4,d2cfbc6d6e330ba4,True
PET,pet2,101,initial_unsorted,-1,12,27106,27106,True,fd2ce08a9cd83b39,fd2ce08a9cd83b39,True
PET,pet2,101,initial_unsorted,-1,13,72387,72387,True,9b4850d7d5411ace,9b4850d7d5411ace,True
PET,pet2,101,initial_unsorted,-1,14,40673,40673,True,701917b2e26d9f25,701917b2e26d9f25,True
PET,pet2,101,initial_unsorted,-1,15,63291,63291,True,5210e35295ef834b,5210e35295ef834b,True
PET,pet2,101,initial_unsorted,-1,16,44687,44687,True,41889dfa19fa19da,41889dfa19fa19da,True
PET,pet2,101,initial_unsorted,-1,17,60000,60000,True,91665d02ead73c67,91665d02ead73c67,True
PET,pet2,101,initial_unsorted,-1,18,67988,67988,True,45b274c880e3d021,45b274c880e3d021,True
PET,pet2,101,initial_unsorted,-1,19,58994,58994,True,e8128520c7afa72c,e8128520c7afa72c,True
PET,pet2,101,initial_sorted,-1,0,86501,86501,True,0f09ff8e7211e7a8,0f09ff8e7211e7a8,True
PET,pet2,101,initial_sorted,-1,1,86501,86501,True,0f09ff8e7211e7a8,0f09ff8e7211e7a8,True
PET,pet2,101,initial_sorted,-1,2,82487,82487,True,1c777a51376481fc,1c777a51376481fc,True
PET,pet2,101,initial_sorted,-1,3,72387,72387,True,9b4850d7d5411ace,9b4850d7d5411ace,True
PET,pet2,101,initial_sorted,-1,4,67988,67988,True,45b274c880e3d021,45b274c880e3d021,True
PET,pet2,101,initial_sorted,-1,5,66001,66001,True,bdee4e3c9a30e9f8,bdee4e3c9a30e9f8,True
PET,pet2,101,initial_sorted,-1,6,64862,64862,True,4013c30b10785b50,4013c30b10785b50,True
PET,pet2,101,initial_sorted,-1,7,63291,63291,True,5210e35295ef834b,5210e35295ef834b,True
PET,pet2,101,initial_sorted,-1,8,60846,60846,True,be043ff684c4ca02,be043ff684c4ca02,True
PET,pet2,101,initial_sorted,-1,9,60000,60000,True,91665d02ead73c67,91665d02ead73c67,True
PET,pet2,101,initial_sorted,-1,10,58994,58994,True,e8128520c7afa72c,e8128520c7afa72c,True
PET,pet2,101,initial_sorted,-1,11,56777,56777,True,83c2e2be3933c484,83c2e2be3933c484,True
PET,pet2,101,initial_sorted,-1,12,49988,49988,True,b8fee6daf8a16cca,b8fee6daf8a16cca,True
PET,pet2,101,initial_sorted,-1,13,48526,48526,True,0464576a091fe3cb,0464576a091fe3cb,True
PET,pet2,101,initial_sorted,-1,14,44687,44687,True,41889dfa19fa19da,41889dfa19fa19da,True
PET,pet2,101,initial_sorted,-1,15,40673,40673,True,701917b2e26d9f25,701917b2e26d9f25,True
PET,pet2,101,initial_sorted,-1,16,39382,39382,True,13259ca7e1a7cc15,13259ca7e1a7cc15,True
PET,pet2,101,initial_sorted,-1,17,35926,35926,True,bda9fb7ca15b51f3,bda9fb7ca15b51f3,True
PET,pet2,101,initial_sorted,-1,18,27106,27106,True,fd2ce08a9cd83b39,fd2ce08a9cd83b39,True
PET,pet2,101,initial_sorted,-1,19,18846,18846,True,d2cfbc6d6e330ba4,d2cfbc6d6e330ba4,True
PET,pet2,101,iteration_end,0,0,85778,85778,True,ec9f369f9c85a697,ec9f369f9c85a697,True
PET,pet2,101,iteration_end,0,1,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,0,2,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,0,3,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,0,4,79913,79913,True,b4d13ba12c109e87,b4d13ba12c109e87,True
PET,pet2,101,iteration_end,0,5,78388,78388,True,9b1f2358a23b7a60,9b1f2358a23b7a60,True
PET,pet2,101,iteration_end,0,6,75118,75118,True,2dd7636f88df1025,2dd7636f88df1025,True
PET,pet2,101,iteration_end,0,7,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,8,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,9,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,10,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,11,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,12,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,13,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,14,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,15,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,16,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,17,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,18,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,0,19,66124,66124,True,80b6f9d041681158,80b6f9d041681158,True
PET,pet2,101,iteration_end,1,0,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,1,1,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,1,2,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,1,3,85592,85592,True,6cd05bae7cb78b2e,6cd05bae7cb78b2e,True
PET,pet2,101,iteration_end,1,4,79913,79913,True,b4d13ba12c109e87,b4d13ba12c109e87,True
PET,pet2,101,iteration_end,1,5,75118,75118,True,2dd7636f88df1025,2dd7636f88df1025,True
PET,pet2,101,iteration_end,1,6,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
PET,pet2,101,iteration_end,1,7,71093,71093,True,ba62c843c8e5e267,ba62c843c8e5e267,True
